id,title,genre
303,Thu hút nữ học các ngành thuộc lĩnh vực logistics,giao-duc
304,Phụ huynh đóng bao nhiêu tiền để học sinh Trường quốc tế AISVN đi học trở lại?,giao-duc
305,Dự án giúp học sinh tự tổ chức sự kiện âm nhạc quy mô hàng nghìn người,giao-duc
306,"Chưa lập được tài khoản ngân hàng, Trường AISVN tiếp tục cho 1.200 học sinh nghỉ học",giao-duc
307,"Hanwha Life đồng hành cùng Kỳ thi Olympic Tin học miền Trung, Tây nguyên lần thứ V",giao-duc
308,Thanh Hóa tạm dừng sáp nhập Trường tiểu học Nguyễn Bá Ngọc,giao-duc
309,Phụ huynh phản đối sáp nhập trường: Chính quyền đối thoại với người dân,giao-duc
310,Hàng trăm giáo viên Hà Nội dạy tiếng Anh cho 17 trường ở Yên Bái,giao-duc
311,Học sinh Asian School nhận học bổng 10 trường đại học của Mỹ ,giao-duc
312,Thi đánh giá năng lực: Để đạt hơn 1.000 điểm như thủ khoa,giao-duc
313,"Hạ chuẩn giáo viên: Tuyển thêm được 10.000 người, cần 400 tỉ đồng để nâng chuẩn?",giao-duc
314,Những thí sinh đầu tiên dự thi V-SAT để xét tuyển sớm,giao-duc
315,Điều gì khiến TP.HCM là thành viên Mạng lưới thành phố học tập toàn cầu của UNESCO?,giao-duc
316,Văn phòng Sở GD-ĐT TP.HCM nhận Huân chương Lao động hạng nhì,giao-duc
317,"Dạy kỹ năng sống cho học sinh, không ở đâu xa!",giao-duc
318,Đảm bảo quyền lợi người học từ đâu?,giao-duc
319,Chủ tịch HĐQT Trường quốc tế AISVN đề xuất hỗ trợ 125 tỉ đồng,giao-duc
320,Ngành nào nhận nhiều hồ sơ xét học bạ nhất trong đợt 1?,giao-duc
321,Đừng để học sinh ngợp với ngữ liệu đọc hiểu dài dằng dặc,giao-duc
322,Hà Nội thí điểm học bạ số ở 3 cấp phổ thông,giao-duc
323,Nữ sinh bị bạn bắt quỳ và tát: Nhóm học sinh trường khác gây ra,giao-duc
324,Hơn 84% học sinh Trường quốc tế AISVN mong muốn tiếp tục học tại trường,giao-duc
325,"Mở cửa lớp học, đưa thiên nhiên vào giờ học",giao-duc
326,"Trường mời cha mẹ vào lớp, làm giáo viên mầm non một ngày",giao-duc
327,"Học sinh ngủ vài giờ mỗi ngày, cùng lúc luyện nhiều kỳ thi vào ĐH",giao-duc
328,Hoàn cảnh đáng thương của nữ sinh bị bạn bắt quỳ và tát ở Kon Tum,giao-duc
329,Thủ tướng yêu cầu xem xét trách nhiệm chủ đầu tư Trường quốc tế Mỹ AISVN,giao-duc
330,"Tặng động cơ ô tô, robot hỗ trợ sinh viên nghiên cứu khoa học",giao-duc
331,Hóa giải nỗi lo bị robot 'cướp' mất việc,giao-duc
332,Hà Nội chốt mức học phí và mức thu tiền dịch vụ bán trú,giao-duc
333,Hấp dẫn giải thưởng Olympic tin học miền Trung và Tây nguyên,giao-duc
334,Học sinh Việt Nam giành huy chương vàng Olympic tin học quốc tế,giao-duc
335,Trường THPT chuyên ngoại ngữ tăng chỉ tiêu tuyển sinh,giao-duc
336,TP.HCM ban hành quy chế phối hợp quản lý cơ sở giáo dục ngoài công lập,giao-duc
337,Kon Tum: Xác minh vụ nữ sinh bị bạn bắt quỳ và tát vào mặt,giao-duc
338,Sống động ký ức về nhà khoa học Hungary đoạt giải Nobel trong bạn cũ người Việt,giao-duc
339,"Tặng 1,8 triệu mũ bảo hiểm cho học sinh lớp 1 trên toàn quốc",giao-duc
340,Trường ĐH Cửu Long trao bằng cử nhân cho 247 sinh viên trong và ngoài nước,giao-duc
341,Phụ huynh phản đối sáp nhập trường: Hơn 400 học sinh vẫn nghỉ học,giao-duc
342,Những thí sinh đầu tiên dự thi để xét tuyển vào Trường ĐH Sư phạm TP.HCM,giao-duc
343,Hơn 24 triệu học sinh được tiếp cận và đào tạo ATGT,giao-duc
344,Những thay đổi quan trọng trong tuyển sinh lớp 10,giao-duc
345,Tuyển sinh lớp 6 tại TP.HCM bằng kỳ khảo sát: Thực hiện chung hay riêng?,giao-duc
346,Vì sao TP.HCM có 6 trường THCS tuyển sinh lớp 6 bằng bài khảo sát?,giao-duc
347,TP.HCM sẽ có 6 trường THCS tuyển sinh lớp 6 bằng bài khảo sát năng lực,giao-duc
348,Bộ GD-ĐT chấn chỉnh chương trình liên kết,giao-duc
349,"Cấm xuất cảnh bà Nguyễn Thị Út Em, Chủ tịch HĐQT Trường quốc tế AISVN",giao-duc
350,Tai nạn giao thông trẻ em phần lớn ở độ tuổi THPT,giao-duc
351,Phụ huynh phản đối sáp nhập trường: Chính quyền đối thoại với người dân,giao-duc
352,Vụ phụ huynh phản đối sáp nhập trường: Hơn 300 học sinh vẫn nghỉ học,giao-duc
353,"Trước nguy cơ giải thể, các trường CĐ sư phạm gửi kiến nghị tới Bộ GD-ĐT",giao-duc
354,Hà Nội thi 3 môn vào lớp 10 công lập,giao-duc
355,"Những người Nhật rành tiếng Việt, tiếng Anh giúp 'kích cầu' du lịch Việt Nam",giao-duc
356,Ngành nào sinh viên Việt Nam học nhiều nhất tại Nhật Bản?,giao-duc
357,Găng tay chuyển ngữ cho người câm điếc dự hội thi khoa học kỹ thuật quốc tế,giao-duc
358,Nhóm sinh viên sáng tạo ứng dụng tư vấn pháp luật bằng AI,giao-duc
359,Trường THPT chuyên dừng tuyển hệ không chuyên,giao-duc
360,Vụ phụ huynh phản đối sáp nhập trường: Hơn 300 học sinh vẫn nghỉ học,giao-duc
361,Phụ huynh cho học sinh nghỉ học để phản đối sáp nhập trường,giao-duc
362,Vì sao các khóa nghề ngắn hạn thu hút người học?,giao-duc
363,Chọn sách giáo khoa: Băn khoăn 'đứng giữa 3 dòng chảy',giao-duc
364,TP.HCM sẽ có 6 trường THCS tuyển sinh lớp 6 bằng bài khảo sát năng lực,giao-duc
365,Thi tuyển lớp 10 tại TP.HCM: Những thay đổi cần lưu ý,giao-duc
366,33 học sinh nghi ngộ độc thực phẩm tại Quảng Ninh đã xuất viện,giao-duc
367,Học phí Trường ĐH Luật TP.HCM thấp nhất trên 35 triệu đồng/năm,giao-duc
368,Đề xuất phương án hỗ trợ tài chính Trường quốc tế AISVN,giao-duc
369,Các quốc gia trên thế giới có hạn chế giờ làm thêm của sinh viên?,giao-duc
370,Một trường THPT yêu cầu học sinh đi lao động nếu không tham gia hội trại,giao-duc
371,Đề xuất làm thêm không quá 20 giờ/tuần: Có sinh viên làm 50 triệu đồng/tháng rồi... bỏ học,giao-duc
372,Phụ huynh cho học sinh nghỉ học để phản đối sáp nhập trường,giao-duc
373,Sinh viên tốt nghiệp ĐH sư phạm một số môn không chọn làm giáo viên,giao-duc
374,Trường ĐH Sài Gòn dành ít nhất 70% chỉ tiêu xét điểm thi tốt nghiệp THPT 2024,giao-duc
375,Quảng Ninh: 33 học sinh tiểu học bị ngộ độc sau bữa ăn bán trú,giao-duc
376,"Người đàn ông tát liên tiếp nữ sinh lớp 7: 'Tôi đã sai, mong được tha thứ'",giao-duc
377,"Shark Thủy bị bắt, hệ sinh thái giáo dục của Egroup có còn hoạt động, thu tiền?",giao-duc
378,Phụ huynh hỏi: 'Cách nào tra mã định danh của con?',giao-duc
379,"Tuyển sinh lớp 1 trực tuyến: Khó khăn khi đăng ký, tìm hỗ trợ ở đâu?",giao-duc
380,"Đậu ngành mình yêu thích nhưng khi học thấy chán, có nên chuyển ngành học?",giao-duc
381,Vừa trúng tuyển đã xin chuyển ngành học!,giao-duc
382,"Học thiết kế, kiến trúc trong thời AI có cần năng khiếu?",giao-duc
383,"Lương giáo viên thấp, quy định tuyển dụng chưa phù hợp",giao-duc
384,"Phụ huynh TP.HCM thăm bếp ăn bán trú kiểu Nhật, ăn cơm cùng con",giao-duc
385,"Trường học TP.HCM mời phụ huynh thăm nhà bếp, ăn cơm bán trú",giao-duc
386,Khối ngành thiết kế-kiến trúc-mỹ thuật liệu có bị AI thay thế?,giao-duc
387,Đào tạo 25 giảng viên nguồn đầu tiên về vi mạch bán dẫn cho Đà Nẵng,giao-duc
388,Sẵn sàng bước vào 'cuộc đua' nhân lực vi mạch bán dẫn,giao-duc
389,Học sinh trường quốc tế muốn chuyển trường cần lưu ý điều gì?,giao-duc
390,"Vì sao nhiều ngành thiết kế, mỹ thuật, kiến trúc trở nên 'hot’ những năm gần đây?",giao-duc
391,"Shark Thủy bị bắt, Apax Leaders có tiếp tục hoạt động và trả nợ học phí?",giao-duc
392,Toàn cảnh vụ Shark Thủy và Apax Leaders nợ học phí phụ huynh cả nước đến nay,giao-duc
393,Mạo danh cán bộ Trường ĐH Sư phạm Huế để lừa thí sinh nộp lệ phí,giao-duc
394,"Mạo danh Trung tâm Anh ngữ RES để lừa đảo, trục lợi",giao-duc
395,"Hơn 9,6 triệu học sinh mầm non được giáo dục kiến thức ATGT",giao-duc
396,Sự khác biệt giữa các trường quốc tế và chương trình đào tạo quốc tế,giao-duc
397,Xem 'Cẩm nang tuyển sinh 2024' phiên bản điện tử,giao-duc
398,"Quét mã QR, nhận sách Cẩm nang tuyển sinh 2023 điện tử miễn phí",giao-duc
399,"Tuyển sinh lớp 1 trực tuyến: Khó khăn khi đăng ký, tìm hỗ trợ ở đâu?",giao-duc
400,"Dựng cột mốc Trường Sa trong trường học, lời nhắn gửi về chủ quyền biển đảo",giao-duc
401,Khai giảng năm học mới ở huyện đảo Trường Sa,giao-duc
402,Công an triệu tập người đàn ông tát liên tiếp nữ sinh lớp 7,giao-duc
403,"Bị tai nạn đúng cao điểm ôn thi, nam sinh nói 'quyết tâm nhiều hơn'",giao-duc
404,Điều xúc động phía sau những mảnh giấy ghi câu hỏi,giao-duc
405,Tuyển sinh lớp 10: Có hợp lý khi tính điểm hệ số 2?,giao-duc
406,Cha mẹ cùng con trải nghiệm một ngày tại trường học hạnh phúc,giao-duc
407,"Thiếu giáo viên các môn học mới, Bộ GD-ĐT đề xuất 'hạ chuẩn' để có nguồn tuyển",giao-duc
408,Hai học sinh Phú Yên đoạt giải nhì cuộc thi Tiếng nói xanh,giao-duc
409,Người nhà tát liên tiếp nữ sinh lớp 7 sau khi 2 học sinh mâu thuẫn,giao-duc
410,Điều xúc động phía sau những mảnh giấy ghi câu hỏi,giao-duc
411,Asian School nỗ lực phát triển thể chất cho học sinh,giao-duc
412,Học sinh giỏi được ưu tiên ra sao trong tuyển sinh ĐH?,giao-duc
413,Thi tuyển lớp 10 tại TP.HCM: Những thay đổi cần lưu ý,giao-duc
414,"Thi đánh giá năng lực HSA: chép đề mang về, thí sinh bị đình chỉ thi",giao-duc
415,Gian hàng tại chương trình Tư vấn mùa thi níu chân học sinh,giao-duc
416,Buổi sáng mát lạnh tại ngôi trường 60 năm tuổi,giao-duc
417,Nữ sinh Đà Lạt đẹp trong trẻo giữa phố núi đầy sương,giao-duc
418,"Từ hôm nay, Úc tăng chuẩn điểm IELTS, PTE, đổi yêu cầu về hồ sơ du học",giao-duc
419,Làm sao để có được quyết định đúng đắn khi chọn ngành học?,giao-duc
420,Yếu tố nào để sinh viên tốt nghiệp có việc làm?,giao-duc
421,Một thương hiệu trên 'bản đồ cung ứng nhân lực chất lượng cao' ở Đà Nẵng,giao-duc
422,Sẵn sàng bước vào 'cuộc đua' nhân lực vi mạch bán dẫn,giao-duc
423,3 trường mầm non vùng cao Quảng Ngãi được tài trợ hệ thống máy lọc nước,giao-duc
424,Rộn ràng các gian hàng triển lãm tại chương trình Tư vấn mùa thi ở Đà Lạt,giao-duc
425,Đề minh họa văn thi tốt nghiệp THPT: Cần lưu ý gì để không bị mất điểm?,giao-duc
426,BUV tiên phong đổi mới giáo dục trong kỷ nguyên AI,giao-duc
427,Nữ sinh Đà Lạt đẹp trong trẻo giữa phố núi đầy sương,giao-duc
428,Bộ GD-ĐT lưu ý gì về kỳ thi tốt nghiệp THPT và xét tuyển ĐH?,giao-duc
429,"Thi IELTS trên máy tính nở rộ, thí sinh cần thay đổi ôn luyện thế nào?",giao-duc
430,Bộ GD-ĐT lưu ý gì về kỳ thi tốt nghiệp THPT và xét tuyển ĐH?,giao-duc
431,Bộ GD-ĐT 'chốt' thi tốt nghiệp THPT năm 2024 từ 26 - 29.6,giao-duc
432,"Có một nơi, học sinh luôn chờ chương trình Tư vấn mùa thi",giao-duc
433,Thi tốt nghiệp THPT 2024: Những điều cốt yếu thí sinh cần nhớ,giao-duc
434,Thi tốt nghiệp THPT 2024: Khi nào thí sinh được rời khỏi phòng thi?,giao-duc
435,Vụ việc Trường quốc tế AISVN: 'Trường chưa có sự hợp tác',giao-duc
436,Thanh tra công tác xã hội hóa biên soạn sách giáo khoa,giao-duc
437,"Chính phủ yêu cầu sửa đổi chế độ lương, phụ cấp của nhà giáo",giao-duc
438,Thầy hiệu trưởng bị 'tố' đánh học sinh chảy máu đầu: Thực hư thế nào?,giao-duc
439,Vụ tố đánh học sinh gãy ngón tay: Hiệu trưởng báo cáo gì?,giao-duc
440,"Trường ĐH cam kết sinh viên có việc làm sau tốt nghiệp, thực hư ra sao?",giao-duc
441,Thêm nhiều trường đại học sử dụng kết quả kỳ thi V-SAT để tuyển sinh,giao-duc
442,Hải Dương thành lập trường liên cấp tư thục đầu tiên với 3 bậc học,giao-duc
443,Trang phục sinh viên thế nào là phù hợp?,giao-duc
444,Nhiều ứng dụng AI trong giáo dục được giới thiệu tại triển lãm METAEDU,giao-duc
445,"4 tỉnh miền Trung top 10 địa phương học sinh vào ĐH cao nhất, vì sao?",giao-duc
446,Nam sinh lớp 11 đạt 9.0 IELTS: 'Em rất bất ngờ',giao-duc
447,Vụ Trường quốc tế AISVN: Sở GD-ĐT TP.HCM yêu cầu  thực hiện khẩn cấp các giải pháp,giao-duc
448,Một cách hướng nghiệp mới: Cho học sinh tập làm giáo viên,giao-duc
449,"Giáo viên bị chậm tiền trợ cấp, trường nói Sở Tài chính chậm, sở nói do trường",giao-duc
450,Nghệ An bỏ phương thức xét tuyển vào lớp 10 theo chứng chỉ ngoại ngữ,giao-duc
451,Tuyển sinh lớp 10 tại TP.HCM: Có cộng điểm chứng chỉ ngoại ngữ quốc tế?,giao-duc
452,"Hướng ngoại và thích đi đây đó, học ngành công nghệ có bị 'tước' đam mê?",giao-duc
453,Chưa địa phương nào thi quá 3 môn vào lớp 10,giao-duc
454,"Học sinh nhiều nơi không 'sợ' nhà vệ sinh trường học, vì sao?",giao-duc
455,Giúp học sinh không 'né' nhà vệ sinh trường học,giao-duc
456,"Vô số cách luyện thi IELTS trên mạng, làm sao tìm được phương pháp phù hợp?",giao-duc
457,"Sợ học ngành công nghệ 'hot' dễ bị đào thải, thí sinh đi tìm câu trả lời",giao-duc
458,Giúp học sinh không 'né' nhà vệ sinh trường học,giao-duc
459,Giải quyết 'nghịch lý' trong cung - cầu nhóm ngành công nghệ,giao-duc
460,'Tuýt còi’ trường THPT thu tiền hỗ trợ thi tốt nghiệp không đúng quy định,giao-duc
461,"Đồng Tháp: Lùm xùm chuyện nhóm học sinh lớp 4 đánh, xin tiền, tụt quần bạn",giao-duc
462,Hyundai sẽ nhận sinh viên ĐH Quốc gia Hà Nội thực tập tại Hàn Quốc,giao-duc
463,TP.HCM: Phụ huynh một số trường đề xuất tăng tiền ăn bán trú lên 40.000 đồng/ngày,giao-duc
464,"Cảnh sát đến trường dạy học sinh dập lửa, thoát nạn trong hỏa hoạn",giao-duc
465,Đà Nẵng: Giúp học sinh tăng cường kỹ năng  PCCC và cứu hộ,giao-duc
466,"Hà Nội yêu cầu chấm dứt cảnh xếp hàng, chen lấn trong tuyển sinh đầu cấp",giao-duc
467,"Nhiều người học ngành công nghệ 'hot', làm sao để cạnh tranh?",giao-duc
468,"Ngành máy tính và CNTT có tỷ lệ trúng tuyển cao, vì sao?",giao-duc
469,Học sinh Trường quốc tế AISVN phải ở căn tin tự học vì không có giáo viên,giao-duc
470,Phân bổ hơn 830 tấn gạo hỗ trợ học sinh tại Kon Tum,giao-duc
471,Đề xuất tách khối THCS ra khỏi Trường THPT chuyên Trần Đại Nghĩa,giao-duc
472,Sở GD-ĐT TP.HCM đề xuất tách Trường THPT chuyên Trần Đại Nghĩa thành 2 trường,giao-duc
473,"Đề thi tốt nghiệp THPT từ năm 2025: Phân hóa hơn 
không phải sẽ khó hơn",giao-duc
474,TP.HCM cấm vận động và thu những khoản ngoài quy định khi tuyển sinh,giao-duc
475,Hàng ngàn học sinh một trường quốc tế nghỉ học vì giáo viên không đến trường,giao-duc
476,Phụ huynh đòi nợ Trường Quốc tế Mỹ Việt Nam hàng chục tỉ đồng,giao-duc
477,Bộ GD-ĐT bàn thí điểm học bạ điện tử ở cấp tiểu học,giao-duc
478,Sở GD-ĐT TP.HCM đề xuất tách Trường THPT chuyên Trần Đại Nghĩa thành 2 trường,giao-duc
479,Đức 'rộng cửa' đón du học sinh với cơ hội nhận lương tối thiểu 80 triệu đồng/tháng,giao-duc
480,Cuộc thi ‘Vẽ tranh cùng AI’ - Thử thách cùng AI tạo sinh,giao-duc
481,Buổi trải nghiệm ngành nghề đầy sôi động,giao-duc
482,"Đủ điểm trúng tuyển nhiều ngành, có được chọn một ngành?",giao-duc
483,'Chống sốc' cho học sinh với cách ra đề thi mới,giao-duc
484,Gian hàng tư vấn mùa thi Nha Trang thu hút hàng ngàn học sinh,giao-duc
485,Vì sao IELTS không cần thiết đến khi người học 18 tuổi?,giao-duc
486,"Rộn ràng, háo hức tại ngày hội Tư vấn mùa thi ở Nha Trang",giao-duc
487,"Tuyển sinh chương trình ngoại ngữ ở lớp 1, 6, 10 tại TP.HCM trong năm học mới",giao-duc
488,"Chọn trường, ngành học cần tham khảo những yếu tố nào?",giao-duc
489,Tư vấn mùa thi ở một trong những ngôi trường có cảnh quan đẹp nhất Việt Nam,giao-duc
490,Bộ GD-ĐT nói gì về xu hướng nhiều học sinh chọn khoa học xã hội?,giao-duc
491,Nguyên tắc đầu tiên là công bằng,giao-duc
492,Giải đáp băn khoăn về học phí,giao-duc
493,Học sinh chương trình tiếng Anh tích hợp nhận chứng chỉ Pearson Edexcel với kết quả cao,giao-duc
494,Chọn được ngành học sau khi tham quan gian hàng Tư vấn mùa thi tại Bình Định,giao-duc
495,Giải đáp những băn khoăn mới nhất về tuyển sinh đại học năm 2024,giao-duc
496,Tự hào vì nhận được quà từ chương trình Tư vấn mùa thi của Báo Thanh Niên,giao-duc
497,Giải đáp những băn khoăn mới nhất về tuyển sinh đại học năm 2024,giao-duc
498,Tư vấn mùa thi ở một trong những ngôi trường có cảnh quan đẹp nhất Việt Nam,giao-duc
499,Học lớp 11 đạt từ 6.5 điểm IELTS được công nhận học sinh giỏi cấp tỉnh,giao-duc
500,Thuê 20 xe ô tô chở học sinh về Nha Trang nghe Tư vấn mùa thi,giao-duc
501,Tư vấn mùa thi 2024: Hàng ngàn học sinh Bình Định chờ đón Tư vấn mùa thi,giao-duc
502,Nóng: Tuyển sinh đầu cấp tại TP.HCM với những thông tin mới nhất,giao-duc
503,Sẵn sàng bước vào 'cuộc đua' nhân lực vi mạch bán dẫn,giao-duc
504,"Trường ĐH Khoa học tự nhiên TP.HCM tuyển sinh 2 ngành mới về vi mạch, bán dẫn",giao-duc
505,"Không được yêu cầu thí sinh cam kết, xác nhận nhập học sớm",giao-duc
506,Xét tuyển sớm gây mất công bằng?,giao-duc
507,Trường ĐH yêu cầu không dạy trực tuyến với sinh viên chính quy,giao-duc
508,Bà Rịa - Vũng Tàu: Hơn 500 học sinh trải nghiệm một ngày làm chiến sĩ CSGT,giao-duc
509,Tư vấn mùa thi tại Bình Định: Sẵn sàng đón hàng ngàn học sinh vào ngày mai,giao-duc
510,Tư vấn mùa thi ở ngôi trường 106 tuổi tại TP.HCM,giao-duc
511,Xét tuyển bằng học bạ lệch 3 điểm so với thi tốt nghiệp: Bộ GD-ĐT nói gì?,giao-duc
512,Dừng nhận học sinh từ 4 tỉnh Việt Nam: Sở Giáo dục New South Wales nói gì?,giao-duc
513,Hai phương án ngày thi tốt nghiệp THPT năm 2024,giao-duc
514,"Bình Dương dẫn đầu cả nước tỷ lệ học sinh học ĐH, Sơn La đứng ‘chót bảng’",giao-duc
515,Trường chuyên là gì? Đâu là trường chuyên lâu đời nhất Việt Nam?,giao-duc
516,"Khai giảng ở trường chuyên có ngàn giải thưởng quốc gia, quốc tế",giao-duc
517,Thí sinh bắt đầu đăng ký nguyện vọng trên hệ thống của Bộ GD-ĐT từ ngày 10.7,giao-duc
518,"Thi tốt nghiệp THPT từ năm 2025: Cách tính điểm mới, 
dạy và học cũng khác",giao-duc
519,Trường ĐH đầu tiên phía nam đào tạo thạc sĩ ngành quan hệ công chúng,giao-duc
520,"Bất hợp lý danh hiệu 'cử nhân, kỹ sư thực hành'",giao-duc
521,'Chơi với toán' trong Ngày Toán học quốc tế,giao-duc
522,Chứng chỉ tiếng Anh duy nhất của Việt Nam được xét miễn thi ngoại ngữ,giao-duc
523,Xây dựng ngôi trường hy vọng cho học sinh khó khăn tại Bình Phước,giao-duc
524,Xây trường nội trú từ cấp xã cho học sinh vùng dân tộc,giao-duc
525,Vụ 'nghi bạo hành trẻ em' ở Bình Định: Đình chỉ công tác 2 cô giữ trẻ,giao-duc
526,Bình Định: Xử lý vụ cô giáo dùng bút chì chọt vào chân trẻ mầm non,giao-duc
527,Những ngành học du lịch-dịch vụ lần đầu tuyển sinh trong năm 2024,giao-duc
528,Nhiều thông tin mới về việc làm của khối ngành du lịch,giao-duc
529,"Học ngành du lịch và dịch vụ có dễ xin việc, thu nhập mức nào?",giao-duc
530,Tuyển chọn ứng viên ngành điều dưỡng sang Đức làm việc theo tiêu chuẩn nào?,giao-duc
531,"'Năm nay em thi sư phạm, có sợ thất nghiệp không?'",giao-duc
532,Chìa khóa cho bài thi đánh giá năng lực,giao-duc
533,Nét sôi động bên trong vẻ đẹp cổ kính của ngôi trường hơn trăm tuổi tại TP.HCM,giao-duc
534,Mở rộng cơ hội tiếp cận giáo dục New Zealand ngay tại Việt Nam,giao-duc
535,'Chạy nước rút' ôn thi đánh giá năng lực để đậu ĐH sớm,giao-duc
536,Chìa khóa cho bài thi đánh giá năng lực,giao-duc
537,"Đề thi tốt nghiệp THPT từ năm 2025: Hạn chế may rủi, 
tăng độ phân hóa",giao-duc
538,Đồng Nai khai mạc Hội khỏe Phù Đổng với hơn 6.000 học sinh tham gia,giao-duc
539,"Chưa hết thời gian đăng ký, Trường ĐH Sư phạm TP.HCM báo đủ suất thi đợt 1",giao-duc
540,Bài thơ 'Đàn ghi ta của Lorca' tròn 45 tuổi,giao-duc
541,"Volkswagen Teramont có thêm bản Limited Edition trang bị 'xịn', giá 2,138 tỉ đồng",xe
542,"Xe máy điện giống Honda Gold Wing, chạy hơn 700 km sau mỗi lần sạc đầy",xe
543,"Phẫn nộ xe container chuyển làn ẩu, gây tai nạn với ô tô con rồi bỏ chạy",xe
544,Giá Hyundai Tucson tại Việt Nam giảm 50 triệu đồng,xe
545,Vì sao giá xe điện VinFast tại Việt Nam cao hơn Indonesia tới 213 triệu đồng?,xe
546,"Xe cũ Hyundai Santa Fe 2021 ngang giá Honda CR-V mới, có nên mua?",xe
547,Lộ thông tin xe máy Honda bán chạy nhất Việt Nam sắp được làm mới,xe
548,Kỷ nguyên xe sedan hạng sang cỡ lớn sắp khép lại,xe
549,Mua ô tô điện lần đầu: Nên mua pin hay thuê pin?,xe
550,"Honda Dax 1978 Edition mở bán 150 xe, dân buôn tại Việt Nam chào giá 160 triệu",xe
551,"Một hãng xe điện bên bờ vực phá sản, bị 40.000 khách hủy cọc",xe
552,Những hư hỏng thường gặp trên hệ thống làm mát ô tô,xe
553,"Chưa trình làng Việt Nam, Suzuki Jimny 'lãnh án' triệu hồi do lỗi bơm xăng",xe
554,"Hai ô tô rượt đuổi, chèn đường nhau 'như phim hành động' trên cao tốc",xe
555,"Toyota Fortuner GR Sport 2024 nâng cấp nhẹ, đủ sức cạnh tranh Ford Everest?",xe
556,"Honda Giorno+ có phiên bản đặc biệt Donald Duck, sản xuất giới hạn 2.000 chiếc",xe
557,Nhiều hãng xe tại Mỹ bị ảnh hưởng từ vụ sập cầu ở Baltimore,xe
558,"Giá cao gấp 4 lần Volkswagen Viloran tại Việt Nam, Lexus LM 2024 có gì?",xe
559,"Xe tay ga Kymco Dollar thiết kế lạ, hai lựa chọn động cơ giá từ 2.800 USD",xe
560,"Triển lãm ô tô Việt Nam trở lại, vì sao nhiều hãng xe sang rời cuộc chơi?",xe
561,Lần đầu mua ô tô: Những dòng xe cơ bản nên biết để lựa chọn,xe
562,Xe cũ Toyota Corolla Altis đời nào vừa rẻ vừa 'ngon'?,xe
563,Mua ô tô sử dụng gia đình tầm giá 750 triệu: Nên chọn xe MPV hay SUV/crossover?,xe
564,Ford Ranger có thêm phiên bản xe cảnh sát,xe
565,Lên đời ô tô tầm giá 800 triệu đến 1 tỉ đồng: Chọn sedan hay SUV?,xe
566,4 mẹo giúp tài xế giảm chói mắt khi lái ô tô ngược nắng,xe
567,Hơn 220 chiếc mô tô Honda giá tiền tỉ tại Việt Nam 'lãnh án' triệu hồi,xe
568,Phẫn nộ xe tải 'hiên ngang' chạy ngược chiều trên quốc lộ,xe
569,"Sức mua giảm, các hãng xe sang nỗ lực tiếp cận khách Việt",xe
570,"Cận cảnh Toyota Corolla Cross 2024 bản đắt tiền, kỳ vọng về Việt Nam",xe
571,Hyundai Tucson 2025 có thêm chế độ lái 'em bé',xe
572,"Kia K4 lộ diện, có thế chỗ K3 tại Việt Nam?",xe
573,VinFast VF e34 có giá 500 triệu đồng tại Indonesia,xe
574,"Doanh số xe điện không như kỳ vọng, nhiều hãng chuyển hướng sang xe hybrid",xe
575,Ông trùm dầu khí đóng cửa 1.000 cây xăng để làm trạm sạc điện,xe
576,"Triệu hồi 170.000 xe điện Hyundai, Kia bị lỗi mất điện",xe
577,"Thay sedan, SUV và MPV trở thành chủ lực doanh số của nhiều hãng xe",xe
578,"Yamaha Fazzio có bản giới hạn sản xuất 2.500 chiếc, giá khoảng 41 triệu đồng",xe
579,"Honda City có thêm bản động cơ 1.0 lít, giá tương đương 408 triệu đồng",xe
580,Tài xế suýt gặp nạn vì… lóa mắt: Nhiều người dùng đèn pha 'vô tội vạ',xe
581,Bí quyết giúp GAC AION chiếm top thị phần xe điện thế giới,xe
582,"Xe BMW tại Việt Nam ngày càng dễ tiếp cận, lái có còn 'chất'?",xe
583,"Bentley Continental GT Azure V8 đầu tiên về Việt Nam, giá gần 22 tỉ đồng",xe
584,"Ô tô gầm cao cỡ nhỏ hạng B, giá 590 - 780 triệu: Nhiều lựa chọn",xe
585,"Quyết đấu Ford Ranger, nhiều mẫu xe bán tải tại Việt Nam rục rịch thay đổi",xe
586,Thêm 2 mẫu ô tô 'quen mặt' với người Việt sắp bị khai tử,xe
587,"Kia Seltos 2024 tại Việt Nam có 4 phiên bản, giá từ 599 triệu đồng",xe
588,Chi tiết VinFast VF Wild tại 'thiên đường' xe bán tải,xe
589,Lý do khách hàng Việt chọn mua ô tô điện trả góp,xe
590,"Xe Trung Quốc Haima S5 cũ giá 180 triệu đồng, có nên mua?",xe
591,"Ô tô gầm cao cỡ nhỏ, dưới 600 triệu: Hyundai Venue giảm giá, đấu Kia Sonet",xe
592,"Sức mua giảm thị trường xe máy Việt Nam trầm lắng, vắng mẫu mã mới",xe
593,"Sedan hạng D: Doanh số Honda Accord bất ngờ tăng, Kia K5 dần mất sức hút",xe
594,Tài xế Việt cần học thêm kỹ năng lái xe và văn hóa giao thông,xe
595,"Crossover cỡ trung: Mazda CX-5 bán 600 xe, vẫn bỏ xa Ford Territory, Honda CR-V",xe
596,"Ô tô mới đời cũ tồn kho 'đại hạ giá', có nên mua?",xe
